Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6223787473a7ecf9eb828a1ede471d792abe37713e5503204cdd822f31d75e35,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.187164,51.512172,On or near Inverness Place,E01004699,Westminster 017F,Investigation complete; no suspect identified
97483ebef0b7626e0e6ae7e6729a878300dc60c560bfb3783cd94dd8ca1be168,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.135874,51.515684,On or near ,E01004763,Westminster 013B,Suspect charged
ba7ae06596cd432fd1abdcec204df20affae72f51ddcccfb885e77220e040f9a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.206244,51.527599,On or near Barfett Street,E01004718,Westminster 004A,Investigation complete; no suspect identified
37f8b86349ce2bcab0d21097044501824a996b53ec07e8c3890f244e90490dd3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.140363,51.498175,On or near Palace Street,E01004731,Westminster 020A,Suspect charged
335c7f2eb9aaf922a0a4a86c7e2bbaf650fa2d8be557eb23aca2c5ddde023eb7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.136464,51.492043,On or near A202,E01004747,Westminster 021E,Suspect charged
137e6c4d739bcafeb61954ff2be4eb22c8854041a3377f4481f4590f2ed48633,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.116091,51.500280,On or near ,E01003013,Lambeth 036A,Investigation complete; no suspect identified
438fd8c985174fc79747ae557d094c04305082d152a6f76cf2a1af062ed34199,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b9fde106d58fecc71cf403e184accc7c145fc89386adc714512add29ef12efdc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.128984,51.510840,On or near ,E01004734,Westminster 018A,Investigation complete; no suspect identified
8add2507c5f9d1a920d23b12ecd16d0db09c3812435933db24f3ede09652aae9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.141882,51.508990,On or near Albemarle Street,E01004761,Westminster 018D,Investigation complete; no suspect identified
874cd24556fe1e479a7f2885f86abfd8c766863c786aa7a29f04ea283d2d90c1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131436,51.514246,On or near ,E01004763,Westminster 013B,Investigation complete; no suspect identified
874cd24556fe1e479a7f2885f86abfd8c766863c786aa7a29f04ea283d2d90c1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131436,51.514246,On or near ,E01004763,Westminster 013B,Investigation complete; no suspect identified
5db5d0a4a00f8909f981d545544c3f8f0f2f623cd599947b84650931e458f5ba,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131925,51.511790,On or near Dansey Place,E01004734,Westminster 018A,Local resolution
7c05c85902bc4f201df266d475a807399b857c2bd5ef7638af750c9f2eaabbdb,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.134387,51.513970,On or near Wardour Street,E01033596,Westminster 013F,Investigation complete; no suspect identified
21d0018c04284744364655301f3fc96da813e3a18d6971d995e270a62eee71d6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.124658,51.509786,On or near ,E01004734,Westminster 018A,Suspect charged
9c8457222042b2f97094fb3c2b1a5f8b4a5f9ff408e7ff2f73cd66a4815e0f4c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131715,51.513406,On or near ,E01004763,Westminster 013B,Offender given a caution
d0155df0e40480c25ecdd907242594643eca89c6e0b81bc44ef2bbdb044c3cae,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.129867,51.488845,On or near Bessborough Gardens,E01004745,Westminster 021C,Investigation complete; no suspect identified
26a2ebf82027b9e1555630950d965d831612ac23b0ee3467e306641af18bc156,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.138803,51.513114,On or near Ganton Street,E01033596,Westminster 013F,Investigation complete; no suspect identified
d04eb1c69d00b43ffaad858ec0ec9f393ee13dae550a3a3f6879e5f2ed2a574c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.119459,51.512499,On or near ,E01004735,Westminster 018B,Suspect charged
240471bfecfc766d70ae51769667eeed29221663268202ac3e7b2ef70c67fd9c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.135857,51.514677,On or near D'arblay Street,E01033595,Westminster 013E,Local resolution
53e9adf325a06cdfce6be283785f8ea3cf9843bfc66b82a277628f699b1702ff,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.173910,51.521066,On or near Church Street,E01004702,Westminster 009E,Investigation complete; no suspect identified
578dc17bb84df61fbdefec9e08f81556a5f4c07bc3d8fa14a14f8b1f911ed041,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.141491,51.495936,On or near Carlisle Place,E01004748,Westminster 020E,Investigation complete; no suspect identified
95880228ab434031c63c4917c0b83b3db6f7e701cfc05d83ee2ff7e2d43b9f20,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.133325,51.512811,On or near ,E01033596,Westminster 013F,Investigation complete; no suspect identified
c48959dd85370dc02212e342e998c00e7d5a9d1d584bf5e07ee9a00d76be80df,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.149185,51.518682,On or near Marylebone Mews,E01004714,Westminster 011B,Investigation complete; no suspect identified
e56c76d77013aca23cabfce2e2dfda8dd95130d8b5934b87ba8f7f48f3670e95,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.159995,51.521919,On or near ,E01004662,Westminster 012D,Investigation complete; no suspect identified
57a35b8f97fab464eb296a12f31c7741f5c15f6f930887ae5fb648466843b7f7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.127984,51.510900,On or near ,E01004734,Westminster 018A,Local resolution
301f3c7f02c23e39b6a2ca8b6070daec96acdac32711d3ffd0775f4d4dc5ff3d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131904,51.516178,On or near ,E01004763,Westminster 013B,Investigation complete; no suspect identified
e97b17cb3e86b1469483e32a84a8733c4617cc97ee9a95bac733e193faa6bd2b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.177031,51.511844,On or near Elms Mews,E01004694,Westminster 016C,Investigation complete; no suspect identified
420cf335983986eac1a8b475dc2fc5f4717afd69f28c25248eb5ce5b7d7db603,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.132077,51.516900,On or near ,E01000850,Camden 026A,Investigation complete; no suspect identified
15acbb13b97db202a3476a62086f32107142c9b30a96ffc946b8b5ec8b850780,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.140154,51.516058,On or near Market Place,E01033595,Westminster 013E,Investigation complete; no suspect identified
6d5822dcac50e064211da40f9a83373ca4d76a570af456cb722415bfcc705151,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.144070,51.511893,On or near New Bond Street,E01033595,Westminster 013E,Investigation complete; no suspect identified
95b50ae701d71cc68c04436908122d981a15d25ea42133906bb26ae83d0481cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.125524,51.500978,On or near Bridge Street,E01004733,Westminster 020C,Investigation complete; no suspect identified
95b50ae701d71cc68c04436908122d981a15d25ea42133906bb26ae83d0481cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.125524,51.500978,On or near Bridge Street,E01004733,Westminster 020C,Investigation complete; no suspect identified
95b50ae701d71cc68c04436908122d981a15d25ea42133906bb26ae83d0481cc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.125524,51.500978,On or near Bridge Street,E01004733,Westminster 020C,Investigation complete; no suspect identified
3ce9ccaee54e463c26e9c508637e532b5e019746cfea3d8531d340dd8557dd3a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.129896,51.526497,On or near Upper Woburn Place,E01000852,Camden 026C,Investigation complete; no suspect identified
dd198460fa229e4f8e6efbc6ae471da36cc40bad25a267de89756d882d4682a6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.224735,51.492891,On or near Hammersmith Broadway,E01001898,Hammersmith and Fulham 013C,Investigation complete; no suspect identified
f080b5b9aeed365d20240e26d92eb32bda53b46cea812eca41365bc91f8cf4f4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.236553,51.495353,On or near Ravenscourt Road,E01001928,Hammersmith and Fulham 011A,Investigation complete; no suspect identified
ca17bb77098d54d15be273290c38e49aad50f72749bcfb2ba4f093644a9b8e6a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.223307,51.489983,On or near Fulham Palace Road,E01001900,Hammersmith and Fulham 013E,Investigation complete; no suspect identified
252e4a7a06d236309f113e8f5e0990f3765f56a3b5cfc3b2e871c83a2018d5b7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.413893,51.458796,On or near Dukes Green Avenue,E01002592,Hounslow 022D,Investigation complete; no suspect identified
6b20f445ec9f8f7eae3c76c64ea1ae4b1da9b28237d6251f8da47ac5b600f9a7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.219161,51.489533,On or near ,E01001889,Hammersmith and Fulham 014A,Investigation complete; no suspect identified
5d2d1ebd10442e47d7db68a6a8d50afff6a910365595d9d8a0cae36606e4d8cd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.118765,51.524448,On or near Mecklenburgh Place,E01000936,Camden 024A,Investigation complete; no suspect identified
7c66dab96e2a508c7a9f63f35a6688f9f19c96e0d74011baf0be536f73f27044,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.228850,51.498978,On or near Agate Road,E01001897,Hammersmith and Fulham 009C,Investigation complete; no suspect identified
c604f2bec751d19f27e639539c7a4b2f10adaf03a644fc81eb9cbc79f70a8a46,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.021842,51.444393,On or near ,E01003318,Lewisham 020B,Investigation complete; no suspect identified
0bccb9b2485be56d43cddb0e79512c447ebb32d315316bba412fb06cfa238e3b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.241554,51.503926,On or near Hadyn Park Road,E01001864,Hammersmith and Fulham 006E,Investigation complete; no suspect identified
f6635b337d54d2fbda97f05cc3048bb5928abc0b04c4bcef8f1ff9dec5bcd767,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
72cfcbaf2c8eaa48bf8a62e2bbce34f9efd627aabd2989bd9a9e470b6e04f8c2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.211181,51.492487,On or near Edith Road,E01001872,Hammersmith and Fulham 012F,Investigation complete; no suspect identified
7cbf542ec02ddeaa00d34ee5f076b3235e8209203d20e21bf57cf709646a702d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.452489,51.469799,On or near ,E01002444,Hillingdon 031A,Investigation complete; no suspect identified
d748c74b3b58dea079b6eb1ff719477f045c53e69ded5a5462a6cffe455bd526,2022-08,Metropolitan Police Service,Metropolitan Police Service,0.014082,51.476532,On or near Mandeville Close,E01001580,Greenwich 021A,Investigation complete; no suspect identified
68bb0fd2162ad6bfec4087a414e3e32999ae2402ad1b365d5c4fa9256384db71,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.238036,51.503604,On or near Ellingham Road,E01001863,Hammersmith and Fulham 006D,Local resolution
5fdcb1f8e594f0c79b172df9a7e611ff6f0fdcfb87d6fee5489e978de8e63c1e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.221740,51.505444,On or near Caxton Road,E01001943,Hammersmith and Fulham 004A,Local resolution
f296df777bb3a6a7dc5fe62e5a1adbe36eaacc11ef6b9efa14c6a1a60c22371a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.208451,51.482374,On or near Mendora Road,E01001879,Hammersmith and Fulham 019A,Investigation complete; no suspect identified
311ca32190046d9fded10e547371cfb40833c344df58cd84bc511e00b4aff7d1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131706,51.509404,On or near ,E01004736,Westminster 018C,Investigation complete; no suspect identified
311ca32190046d9fded10e547371cfb40833c344df58cd84bc511e00b4aff7d1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131706,51.509404,On or near ,E01004736,Westminster 018C,Investigation complete; no suspect identified
311ca32190046d9fded10e547371cfb40833c344df58cd84bc511e00b4aff7d1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131706,51.509404,On or near ,E01004736,Westminster 018C,Investigation complete; no suspect identified
311ca32190046d9fded10e547371cfb40833c344df58cd84bc511e00b4aff7d1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.131706,51.509404,On or near ,E01004736,Westminster 018C,Investigation complete; no suspect identified
ed41af12e1c0482c11d0bc37f03b9c51a765ef66c23348c0998402bdb9d7ea31,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.156097,51.463514,On or near Stormont Road,E01004589,Wandsworth 009E,Investigation complete; no suspect identified
f776763cce393d26f48e2f0530d0a0b2e023577426773a684d7321ddfa1d63f5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213275,51.482762,On or near ,E01001886,Hammersmith and Fulham 016A,Investigation complete; no suspect identified
035db94e091553e5c10773e2ac35763c4389fea3597a392751eb81752227a115,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.189381,51.477702,On or near Edith Row,E01001921,Hammersmith and Fulham 020B,Investigation complete; no suspect identified
e3cae8a2c073127ffb04e8400a6c30116d63c0f094ada6ca63d4fdfffaecd846,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.083628,51.525615,On or near ,E01033708,Hackney 027G,Investigation complete; no suspect identified
b0c141b1bda8d348a0fb02ef471851b3334c18cec1411a524cfcec52e42f1aee,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.230696,51.490355,On or near Mall Road,E01001894,Hammersmith and Fulham 013B,Investigation complete; no suspect identified
67c19d925bf26ed722e061d295dd2f96eaedd95ae6b1d42f275c36be638ea6f7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.200577,51.477164,On or near Elmstone Road,E01001950,Hammersmith and Fulham 021D,Investigation complete; no suspect identified
0bd0f66f8ed3f9b13134af60815d360c27c06ede7fb22934ba1018cafef5f091,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.235723,51.492598,On or near Hampshire Hog Lane,E01001932,Hammersmith and Fulham 011C,Investigation complete; no suspect identified
72af69ebe02222b9c49a91731cd292dd2b933f4d01ee2f1e9bf1df7bfeb9da07,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.247499,51.501830,On or near Wendell Road,E01001865,Hammersmith and Fulham 008B,Investigation complete; no suspect identified
131522c5a656de486702923c9645da3cec3f097ea4554996554497f82ffa3477,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.237499,51.502597,On or near Leffern Road,E01001858,Hammersmith and Fulham 006A,Investigation complete; no suspect identified
9b660cc8bfa3de3210f89dd87d31848f486c5fd6a3085db914b76529c094f209,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
50f9d0655ab0fa6f57aefff8328b6db1fa61f762b3ef16542f1a2102f9588604,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.228311,51.506551,On or near STANLAKE VILLAS,E01001946,Hammersmith and Fulham 004D,Investigation complete; no suspect identified
50f9d0655ab0fa6f57aefff8328b6db1fa61f762b3ef16542f1a2102f9588604,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.228311,51.506551,On or near STANLAKE VILLAS,E01001946,Hammersmith and Fulham 004D,Investigation complete; no suspect identified
a4d875835ce8c9a8be3428869d127b4b6c64a95961354c80d1a49c1c069df98f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.222609,51.505331,On or near ALDINE STREET,E01001943,Hammersmith and Fulham 004A,Investigation complete; no suspect identified
3cf0f031817954b2e61661dc90d3286823d0c6a4cddf2f24fb227ac8475b7f8f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.198954,51.480340,On or near NORTH END ROAD,E01001953,Hammersmith and Fulham 021F,Suspect charged
5cb54c0ef98cb7e3e91bb821605558f7530534f1d99cd19bf13d610450959d9c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.224875,51.502281,On or near WOODGER ROAD,E01001941,Hammersmith and Fulham 005C,Investigation complete; no suspect identified
733f6d735d9589e8722e0a8b41a6f29ff4bf4be5a52b7ab8d65882439cc14eb1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.409903,51.702851,On or near THE HIDEAWAY,E01023832,Three Rivers 002C,Investigation complete; no suspect identified
7bf101b6729bc4f0fc6c227c53ff129244a1dc73f1c3bdfde4cbb24e181adcf8,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.223505,51.518959,On or near Highlever Road,E01002876,Kensington and Chelsea 003A,Investigation complete; no suspect identified
d53edcdb511232aa1e40112a9b61791f93aea6d5f9447dacf18f66303931f9e6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.200466,51.512179,On or near Simon Close,E01002883,Kensington and Chelsea 006B,Suspect charged
7cd5a09d62500cea78217567fec27b45fe119ac33b63b5d5f2a78588a7fb38f1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.211128,51.518115,On or near Malton Mews,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
25bb20825ff55fb0d160d3cfa52c92a554f9fc046c535fe1d11238d24fa83d2e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.200466,51.512179,On or near Simon Close,E01002883,Kensington and Chelsea 006B,Local resolution
a980e9e039cf1622f8a1658dd285a75f39c4bbe4e8c92d646ad9d3fa1b26b1e7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214044,51.523546,On or near Treverton Street,E01002905,Kensington and Chelsea 002B,Local resolution
112932202c8ef142282703dc2f17c21cfb99460d3332f734d32709ddc6d8ff01,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.213412,51.514283,On or near Verity Close,E01002879,Kensington and Chelsea 005C,Local resolution
8156628da56afa4a49e6422da76c83a157bfd72166ce53ce610bfb45ffe9c0bc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.185987,51.490643,On or near Old Brompton Road,E01002898,Kensington and Chelsea 017E,Investigation complete; no suspect identified
5d243825f70833072710ab84394c915b5761751c0443a8dff60a4c6179c9f978,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.204904,51.516599,On or near Dunworth Mews,E01002830,Kensington and Chelsea 004B,Investigation complete; no suspect identified
5d243825f70833072710ab84394c915b5761751c0443a8dff60a4c6179c9f978,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.204904,51.516599,On or near Dunworth Mews,E01002830,Kensington and Chelsea 004B,Investigation complete; no suspect identified
4d0df14528a651dbd3fbeddfaa565b0ff6da536d0a2a84609873426a8f5814e2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.203454,51.508394,On or near Ladbroke Walk,E01002883,Kensington and Chelsea 006B,Local resolution
022a04eeb533d7fdc90f6591fd569bb11910049836228f8193ccac666e18e1ec,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.174844,51.494823,On or near Cromwell Place,E01002821,Kensington and Chelsea 014A,Investigation complete; no suspect identified
1994616b22874c57b99b10444214ee91c1cc4cdf05abb8e6f93bdcae02255573,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.196379,51.509103,On or near Notting Hill Gate,E01002884,Kensington and Chelsea 006C,Investigation complete; no suspect identified
547e38802fa0608f833a0ff1213bd0e81e8874fff6536bc19f13ff6c65c17079,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.197624,51.514437,On or near Westbourne Grove Mews,E01002886,Kensington and Chelsea 006E,Local resolution
e90a73432ba006efefcd56e7d28d267291bafcf14352d1063607df286752ff8d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.197315,51.509855,On or near Pembridge Road,E01002883,Kensington and Chelsea 006B,Offender given penalty notice
a960669bac8eff0fd46cc91685c501b370c8a0c6ceda3f3f3c0b4ed646e74ec3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.215929,51.511075,On or near Stoneleigh Place,E01002870,Kensington and Chelsea 005A,Investigation complete; no suspect identified
69d1dc05fd308eca2b0336bfb713026877f68fd3ab566f31b6a30480deeaefec,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.190568,51.502647,On or near Old Court Place,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
43a2780b8cd0a7528e033640efe94d6788cb2ae311e3d5f36d26b90858ca5169,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.190568,51.502647,On or near Old Court Place,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
0a280f3bffe9e1ffbd9fbfb70388999176cab5a8f0d3e9a81c84dd123edbdcc2,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.191506,51.488409,On or near Wharfedale Street,E01002894,Kensington and Chelsea 017D,Investigation complete; no suspect identified
701ed8ce9050698be1c367f72668d38c9d4b0a845ef5444c46ecc61460c4b8d9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.184770,51.491919,On or near Wetherby Gardens,E01002836,Kensington and Chelsea 016D,Investigation complete; no suspect identified
4956544825cc6e65ba1bcd81fa283a4a2c41186b5141b1258873cb5c2f26ce45,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.209605,51.515439,On or near St Marks Place,E01002874,Kensington and Chelsea 007D,Investigation complete; no suspect identified
0efe098f40fd990d58d0c77e9912b8b02b9ba0bfc74c21d0696a4b011d803554,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.177236,51.491560,On or near Onslow Mews West,E01002820,Kensington and Chelsea 016A,Investigation complete; no suspect identified
7db840913e23b671359e9b904948ead8cc8ed006215e37ce8f6dd7502f6b6e0b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.169688,51.485426,On or near Glebe Place,E01002844,Kensington and Chelsea 019A,Investigation complete; no suspect identified
5abd42153a248336caf5a485e3dbd7a74aa61428c963e5b6431daca28a481fba,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.215968,51.514870,On or near Silchester Road,E01002878,Kensington and Chelsea 003C,Investigation complete; no suspect identified
04804a17173950af93b441d31481091d2acfd711a5857f4833f74ab72986b02f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.210038,51.516147,On or near Ladbroke Crescent,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
d919d29676aee51d0f66b023f22cecfd1dcf51e408b13cb1b30fabc28f9f9dc7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.193261,51.491763,On or near Old Manor Yard,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
8fed895e9077d43a840a25d2bd3ce4b5e94fef6a75f918a823aeba4ca68904cb,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.204446,51.514462,On or near ,E01002832,Kensington and Chelsea 004D,Investigation complete; no suspect identified
5c36e7d6d7ba790e42d4348d5ff115a49408e96e2cd4745d4e099df3783f137e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.157072,51.497557,On or near CADOGAN LANE,E01002818,Kensington and Chelsea 012A,Local resolution
db3941915eca4a2dfbed1372eceecc2e588812627d61294e921e401a8bb2cb8d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.167437,51.492360,On or near Parking Area,E01002862,Kensington and Chelsea 014E,Investigation complete; no suspect identified
db3941915eca4a2dfbed1372eceecc2e588812627d61294e921e401a8bb2cb8d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.167437,51.492360,On or near Parking Area,E01002862,Kensington and Chelsea 014E,Investigation complete; no suspect identified
db3941915eca4a2dfbed1372eceecc2e588812627d61294e921e401a8bb2cb8d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.167437,51.492360,On or near Parking Area,E01002862,Kensington and Chelsea 014E,Investigation complete; no suspect identified
d5d24f828b19755de5435d1c6663ee23b861ab7a65721c282f7e9ec757889790,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.194459,51.510297,On or near LINDEN GARDENS,E01002885,Kensington and Chelsea 006D,Investigation complete; no suspect identified
0760f18bcca669b74901e82e0095e6d96c399a10da064841b928c3e791ea7901,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.189799,51.494416,On or near Parking Area,E01002839,Kensington and Chelsea 013C,Investigation complete; no suspect identified
0760f18bcca669b74901e82e0095e6d96c399a10da064841b928c3e791ea7901,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.189799,51.494416,On or near Parking Area,E01002839,Kensington and Chelsea 013C,Investigation complete; no suspect identified
06c65a92d267f2c67f3acee1669ac701f59fadc0ab9ca4d902bc2ee6c37e1fd5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.183963,51.490468,On or near CRESSWELL GARDENS,E01002898,Kensington and Chelsea 017E,Investigation complete; no suspect identified
06c65a92d267f2c67f3acee1669ac701f59fadc0ab9ca4d902bc2ee6c37e1fd5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.183963,51.490468,On or near CRESSWELL GARDENS,E01002898,Kensington and Chelsea 017E,Investigation complete; no suspect identified
aea9b51b86ec085dc60ac8daf95b318c54aeac4bb65e1b3ec5484321212bdcd3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.197666,51.494744,On or near LOGAN PLACE,E01002815,Kensington and Chelsea 011B,Investigation complete; no suspect identified
aea9b51b86ec085dc60ac8daf95b318c54aeac4bb65e1b3ec5484321212bdcd3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.197666,51.494744,On or near LOGAN PLACE,E01002815,Kensington and Chelsea 011B,Investigation complete; no suspect identified
7d4720215a6533f7c84b57c633514f3b2726cec2f6fed71eb4809bb79a127014,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.199427,51.588751,On or near ,E01000211,Barnet 035C,Investigation complete; no suspect identified
78bf6eb006e9616d9a551e9684eae7502f965fa0d59da478564e09c47212b552,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.181528,51.651754,On or near Hexham Road,E01000251,Barnet 002D,Investigation complete; no suspect identified
78bf6eb006e9616d9a551e9684eae7502f965fa0d59da478564e09c47212b552,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.181528,51.651754,On or near Hexham Road,E01000251,Barnet 002D,Investigation complete; no suspect identified
81323982aa5f637c39a4de97a8953c5e5a0c082017e3b2d420d34758256f7d54,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214350,51.646430,On or near Matlock Close,E01000287,Barnet 004B,Investigation complete; no suspect identified
81323982aa5f637c39a4de97a8953c5e5a0c082017e3b2d420d34758256f7d54,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214350,51.646430,On or near Matlock Close,E01000287,Barnet 004B,Investigation complete; no suspect identified
a597dbc924d38d715563e284e95130e9d64f752234a41d6dd3812edf9a0d21d5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.249726,51.595563,On or near ,E01000155,Barnet 030D,Investigation complete; no suspect identified
a597dbc924d38d715563e284e95130e9d64f752234a41d6dd3812edf9a0d21d5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.249726,51.595563,On or near ,E01000155,Barnet 030D,Investigation complete; no suspect identified
082b43279ba254e5d45216351e75000dd0db818e000c9d7eda32ecd9b7918a6f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.232964,51.573605,On or near Brent Park Road,E01000307,Barnet 039D,Investigation complete; no suspect identified
082b43279ba254e5d45216351e75000dd0db818e000c9d7eda32ecd9b7918a6f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.232964,51.573605,On or near Brent Park Road,E01000307,Barnet 039D,Investigation complete; no suspect identified
c52b6f4989d4acb2ef11b628229b363103122607368a3f8392285c3afac79658,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.214638,51.562528,On or near Claremont Road,E01000142,Barnet 040B,Investigation complete; no suspect identified
